tickIdx,liquidityNet,timestamp,current_tick,pool_id,cumulative_liquidity
-887220,166361564561144929653552,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-375000,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-359940,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-359340,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-348900,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-301980,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,166361564561144929653552
-278760,9235114715599991229359,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-266760,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-256920,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-254220,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-250200,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-248940,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-246480,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-246420,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-244200,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-240480,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-239880,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-239040,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-238200,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-237720,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-237240,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-237180,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,175596679276744920882911
-237060,9774809955922891407380,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,185371489232667812290291
-236640,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,185371489232667812290291
-235380,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,185371489232667812290291
-235260,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,185371489232667812290291
-235080,0,1734649297,-191024,0x11950d141ecb863f01007add7d1a342041227b58,185371489232667812290291
