tickIdx,liquidityNet,cumulative_liquidity,timestamp,current_tick,pool_id
-887220,399273339252631.0,399273339252631.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-887160,0.0,399273339252631.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
-92100,456406095307.0,399729745347938.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
0,10943161472679.0,410672906820617.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92040,1620915153.0,410674527735770.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
92100,3355682144151.0,414030209879921.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
114060,0.0,414030209879921.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
115860,556573869747.0,414586783749668.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
130260,17251205334.0,414604034955002.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
139200,-556573869747.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145080,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
145140,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
151800,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152640,40166358066529.0,454213819151784.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
152880,-40166358066529.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153360,155684471699734.0,569731932784989.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153420,-155684471699734.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
153780,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154020,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
154260,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
159000,0.0,414047461085255.0,1733471102,262476,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
